,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
22874,Miles Plumlee,82,245,Forward,135,58,15.8,1.9,3.5,0.557,1.9,3.5,0.557,0.0,0.0,0.557,0.9,1.5,0.625,0.3,0.5,0.6,4.8,1.8,3.0,4.8,1.0,1,0,1,0
22891,Jakob Poeltl,84,230,Forward,70,70,26.9,5.1,7.7,0.6579999999999999,5.1,7.7,0.659,0.0,0.0,0.6579999999999999,3.1,5.2,0.605,1.3,0.5,1.7,13.3,2.8,5.2,8.0,1.8,1,0,1,0
22949,Quincy Pondexter,79,215,Forward,136,102,27.3,4.8,9.5,0.503,4.4,8.3,0.528,0.4,1.2,0.503,3.1,4.1,0.768,1.7,0.8,0.3,13.1,2.4,3.2,5.6,1.9,1,0,1,0
23029,Otto Porter,80,205,Forward,64,38,32.5,4.6,9.2,0.498,3.7,6.8,0.55,0.9,2.4,0.498,2.8,3.8,0.7509999999999999,2.1,1.5,0.9,12.8,1.9,5.3,7.1,1.3,1,0,1,0
23039,Bobby Portis,83,242,Forward,70,70,28.5,5.9,11.2,0.526,5.5,10.3,0.54,0.3,0.9,0.526,2.9,3.9,0.737,1.3,1.1,1.5,15.0,3.1,4.7,7.9,1.4,1,0,1,0
23081,Leon Powe,80,240,Forward,54,53,32.5,5.9,12.0,0.4920000000000001,5.9,11.9,0.495,0.1,0.2,0.4920000000000001,5.9,8.8,0.672,1.1,0.8,0.6,17.8,3.4,6.4,9.8,2.2,1,0,1,0
23091,Dwight Powell,82,240,Forward,136,105,26.2,3.8,8.2,0.464,3.5,7.3,0.484,0.2,0.8,0.464,3.0,4.1,0.722,1.8,0.9,0.9,10.8,1.7,4.6,6.3,2.1,1,0,1,0
23097,Josh Powell,81,225,Forward,65,60,23.1,3.7,6.6,0.5529999999999999,3.5,6.1,0.579,0.2,0.6,0.5529999999999999,2.2,3.0,0.7290000000000001,1.0,0.5,1.1,9.7,2.0,2.6,4.5,2.0,1,0,1,0
23098,Josh Powell,79,210,Forward,96,19,12.9,1.2,2.7,0.447,1.1,2.3,0.47,0.1,0.4,0.447,1.1,1.5,0.754,0.5,0.4,0.1,3.6,0.9,1.7,2.4,0.6,1,0,1,0
23101,Kasib Powell,79,215,Forward,67,67,35.7,5.9,11.9,0.4920000000000001,5.7,11.2,0.509,0.1,0.7,0.4920000000000001,3.2,5.1,0.629,4.1,1.1,0.6,15.1,2.0,4.1,6.1,1.5,1,0,1,0
23109,Norman Powell,76,215,Guard,141,83,25.2,3.6,7.7,0.461,2.8,5.2,0.5329999999999999,0.8,2.5,0.461,1.8,2.5,0.746,1.5,1.1,0.4,9.8,0.4,2.6,3.0,1.3,1,0,0,1
23113,Roger Powell,78,235,Forward,128,89,19.9,3.6,6.2,0.5720000000000001,3.2,5.3,0.602,0.4,0.9,0.5720000000000001,1.7,2.6,0.662,0.4,0.5,0.3,9.2,1.9,2.3,4.1,0.9,1,0,1,0
23134,Alex Poythress,80,238,Forward,112,62,22.1,3.2,5.8,0.551,2.9,4.9,0.595,0.3,0.9,0.551,2.0,2.9,0.6859999999999999,0.5,0.4,0.7,8.6,1.8,3.5,5.3,1.3,1,0,1,0
23164,Phil Pressey,71,175,Guard,99,81,29.7,3.2,8.2,0.395,2.1,4.9,0.429,1.2,3.3,0.395,2.1,2.7,0.757,5.9,2.0,0.1,9.7,0.6,2.3,3.0,2.7,1,0,0,1
23187,A.J. Price,74,181,Guard,99,91,29.4,4.3,10.5,0.413,2.7,6.1,0.447,1.6,4.4,0.413,2.7,3.7,0.722,4.7,1.1,0.1,13.0,0.8,2.6,3.4,2.4,1,0,0,1
23217,Ronnie Price,74,190,Guard,114,46,31.2,6.1,14.7,0.417,3.7,7.7,0.482,2.4,7.0,0.417,3.1,4.0,0.7879999999999999,2.8,1.7,0.2,17.8,0.7,2.6,3.5,3.2,1,0,0,1
23301,Gabe Pruitt,76,170,Guard,80,70,32.4,4.5,10.2,0.438,2.2,4.5,0.496,2.2,5.7,0.438,2.6,3.3,0.778,3.5,2.0,0.2,13.8,0.6,2.5,3.1,2.4,1,0,0,1
23336,Jacob Pullen,72,200,Guard,135,115,29.5,4.8,11.9,0.408,2.6,5.7,0.459,2.2,6.1,0.408,3.9,5.1,0.77,3.4,1.6,0.1,15.8,0.5,1.9,2.4,2.6,1,0,0,1
23373,Tim Quarterman,78,187,Guard,99,44,24.9,2.7,6.9,0.397,1.7,3.7,0.471,1.0,3.2,0.397,1.9,2.9,0.66,3.1,1.0,0.4,8.4,1.2,2.7,3.9,1.7,1,0,0,1
23398,Chris Quinn,74,185,Guard,123,82,31.0,4.0,8.9,0.446,2.0,4.3,0.478,1.9,4.7,0.446,1.9,2.3,0.825,3.5,1.3,0.1,11.8,0.6,2.1,2.7,1.3,1,0,0,1
23415,Ivan Rabb,83,220,Forward,65,64,30.6,4.8,8.8,0.544,4.7,8.5,0.5489999999999999,0.1,0.3,0.544,3.5,5.2,0.6659999999999999,1.2,0.6,1.1,13.2,2.9,6.6,9.4,1.8,1,0,1,0
23529,Chasson Randle,74,185,Guard,144,142,33.3,5.3,12.3,0.428,3.2,6.9,0.462,2.1,5.5,0.428,3.8,4.8,0.8059999999999999,2.5,1.2,0.1,16.5,0.5,2.8,3.3,2.3,1,0,0,1
23531,Julius Randle,81,250,Forward,40,40,30.8,4.9,9.8,0.501,4.8,9.3,0.517,0.1,0.5,0.501,5.1,7.2,0.706,1.4,0.5,0.8,15.0,3.5,6.9,10.4,2.5,1,0,1,0
23535,Anthony Randolph,82,205,Forward,31,31,32.8,5.9,12.7,0.464,5.8,12.1,0.483,0.1,0.6,0.464,3.7,5.4,0.693,1.2,1.1,2.3,15.6,2.8,5.7,8.5,3.0,1,0,1,0
23542,Shavlik Randolph,82,240,Forward,92,36,17.5,2.2,4.4,0.506,2.1,3.9,0.532,0.1,0.5,0.506,1.7,2.7,0.64,0.6,0.8,1.4,6.3,1.9,2.4,4.3,1.1,1,0,1,0
23543,Zach Randolph,81,253,Center,33,8,19.8,4.2,7.1,0.5870000000000001,4.2,7.1,0.59,0.0,0.0,0.5870000000000001,2.4,3.8,0.635,1.0,0.7,0.7,10.8,3.1,3.6,6.7,1.6,1,1,0,0
23578,Andy Rautins,77,195,Guard,127,65,24.4,2.8,7.1,0.396,0.6,1.2,0.506,2.2,5.9,0.396,0.9,1.2,0.763,2.7,1.4,0.2,8.8,0.4,2.2,2.6,1.7,1,0,0,1
23594,Allan Ray,74,190,Guard,130,100,30.9,5.1,12.4,0.407,2.7,5.9,0.451,2.4,6.5,0.407,3.1,3.7,0.82,2.0,1.1,0.1,15.6,0.6,2.6,3.2,2.2,1,0,0,1
23662,J.J. Redick,76,190,Guard,139,134,34.0,5.9,13.7,0.433,2.6,5.6,0.472,3.3,8.1,0.433,4.8,5.2,0.912,2.2,1.1,0.1,19.9,0.5,2.2,2.7,2.1,1,0,0,1
23696,Justin Reed,80,240,Forward,122,114,28.7,5.6,11.7,0.476,5.2,10.4,0.5,0.4,1.3,0.476,3.1,4.4,0.7070000000000001,1.1,1.0,0.7,14.6,2.4,3.9,6.3,2.4,1,0,1,0
23717,Willie Reed,81,220,Forward,67,54,24.7,4.1,7.1,0.574,4.1,7.1,0.574,0.0,0.0,0.574,2.0,4.1,0.5,0.5,0.5,1.7,10.2,2.1,4.2,6.3,1.4,1,0,1,0
23781,Ryan Reid,80,235,Forward,126,66,20.2,1.9,3.8,0.495,1.9,3.8,0.494,0.0,0.0,0.495,1.2,2.0,0.604,0.7,0.5,0.6,5.0,1.7,2.2,3.9,1.6,1,0,1,0
23792,Jared Reiner,83,255,Center,109,79,18.3,2.0,4.0,0.4920000000000001,2.0,4.0,0.4920000000000001,0.0,0.0,0.4920000000000001,1.7,2.5,0.7040000000000001,0.9,0.3,0.8,5.7,1.6,3.0,4.7,1.6,1,1,0,0
23921,Glen Rice,77,206,Guard,87,44,24.8,3.6,8.4,0.435,2.5,5.0,0.493,1.1,3.3,0.435,1.5,2.4,0.611,2.1,1.3,0.5,9.9,1.6,3.2,4.8,1.9,1,0,0,1
23945,Chris Richard,81,270,Center,141,4,15.6,2.0,3.0,0.665,2.0,3.0,0.665,0.0,0.0,0.665,0.9,1.4,0.631,0.3,0.3,0.4,4.9,1.1,2.0,3.2,1.0,1,1,0,0
24000,Jason Richardson,74,205,Guard,45,20,18.0,2.2,5.4,0.405,1.9,4.4,0.426,0.3,1.0,0.405,1.3,2.0,0.6409999999999999,2.2,0.7,0.0,6.0,0.4,1.1,1.5,1.6,1,0,0,1
24003,Josh Richardson,78,200,Guard,136,110,28.3,3.4,7.4,0.456,2.6,5.1,0.516,0.7,2.3,0.456,1.8,2.3,0.758,1.8,1.1,0.6,9.2,0.9,2.4,3.2,1.5,1,0,0,1
24010,Malachi Richardson,78,195,Guard,37,37,34.4,4.1,11.1,0.369,2.0,5.1,0.388,2.1,6.1,0.369,3.1,4.2,0.72,2.1,1.1,0.3,13.4,0.5,3.8,4.3,2.1,1,0,0,1
24073,Luke Ridnour,74,175,Guard,96,96,33.6,4.5,10.5,0.429,2.4,5.0,0.472,2.1,5.4,0.429,3.5,4.1,0.8590000000000001,5.2,1.6,0.1,14.6,0.4,2.5,3.0,3.2,1,0,0,1
24165,Austin Rivers,76,200,Guard,34,33,33.2,5.1,11.8,0.433,3.4,7.1,0.477,1.7,4.7,0.433,3.6,5.4,0.6579999999999999,2.1,1.0,0.0,15.5,0.6,2.8,3.4,2.3,1,0,0,1
24202,Andre Roberson,79,210,Forward,105,65,28.3,3.6,7.1,0.516,3.2,5.7,0.555,0.5,1.4,0.516,1.9,3.2,0.5820000000000001,1.1,1.6,1.4,9.6,2.9,7.0,10.0,1.7,1,0,1,0
24203,Anthony Roberson,74,180,Guard,93,74,29.4,5.5,12.5,0.444,2.7,5.3,0.501,2.9,7.2,0.444,2.3,2.6,0.8640000000000001,2.6,1.0,0.1,16.2,0.6,2.0,2.5,1.8,1,0,0,1
24204,Anthony Roberson,77,180,Guard,29,11,21.4,1.7,3.2,0.532,1.7,3.0,0.5579999999999999,0.1,0.3,0.532,1.1,2.2,0.516,0.7,0.7,0.6,4.7,2.2,2.9,5.0,0.8,1,0,0,1
24224,Brian Roberts,74,175,Guard,125,94,31.2,5.2,11.5,0.452,2.9,6.2,0.462,2.3,5.3,0.452,2.9,3.4,0.8490000000000001,2.8,0.5,0.1,15.7,0.3,2.6,3.0,2.2,1,0,0,1
24246,Lawrence Roberts,81,240,Forward,118,117,31.4,5.5,12.1,0.458,5.0,10.4,0.484,0.5,1.7,0.458,4.9,7.4,0.659,1.5,1.6,0.9,16.5,3.5,6.5,9.9,2.4,1,0,1,0
24292,Bernard Robinson,78,210,Forward,120,104,30.6,4.6,10.4,0.44,4.0,8.5,0.472,0.6,1.9,0.44,2.8,3.4,0.8140000000000001,3.0,1.4,0.4,12.5,1.3,4.0,5.3,2.9,1,0,1,0
24334,Glenn Robinson,78,220,Forward,76,76,33.0,4.6,8.8,0.525,3.9,6.4,0.603,0.7,2.4,0.525,2.1,2.9,0.718,1.1,1.0,0.3,12.0,1.8,3.1,4.9,1.0,1,0,1,0
24381,Nate Robinson,69,180,Guard,89,66,28.2,5.0,11.0,0.457,3.6,6.9,0.523,1.4,4.1,0.457,3.0,3.7,0.7929999999999999,3.2,1.6,0.1,14.4,1.6,2.3,3.9,2.0,1,0,0,1
24407,Thomas Robinson,81,237,Forward,105,42,18.7,3.8,7.2,0.525,3.7,7.0,0.525,0.1,0.1,0.525,2.2,3.6,0.606,1.0,0.6,0.7,9.8,2.1,5.2,7.3,1.6,1,0,1,0
24574,Rajon Rondo,73,171,Guard,68,62,28.1,3.7,7.4,0.493,3.3,6.0,0.544,0.4,1.5,0.493,1.9,3.3,0.5770000000000001,4.2,2.3,0.2,9.6,0.8,3.7,4.5,2.2,1,0,0,1
24596,Derrick Rose,75,190,Guard,40,39,29.2,5.2,10.9,0.477,4.3,8.3,0.521,0.9,2.6,0.477,3.7,5.1,0.7120000000000001,4.7,1.2,0.4,14.9,1.4,3.2,4.5,2.7,1,0,0,1
24668,Terrence Ross,78,195,Guard,69,39,24.4,4.6,10.1,0.453,2.9,5.5,0.528,1.7,4.6,0.453,1.4,1.8,0.764,1.2,0.9,0.7,12.3,1.1,3.5,4.7,1.4,1,0,0,1
24725,Brandon Roy,78,215,Guard,103,71,27.5,5.2,10.1,0.512,4.7,8.6,0.541,0.5,1.5,0.512,3.5,4.5,0.765,3.0,1.0,0.5,14.3,1.8,3.2,5.0,2.1,1,0,0,1
24744,Terry Rozier,73,190,Guard,73,45,26.8,4.2,10.3,0.408,3.1,6.8,0.447,1.2,3.5,0.408,2.4,3.1,0.772,2.4,1.5,0.1,12.0,1.0,3.3,4.3,1.4,1,0,0,1
24795,Brandon Rush,78,210,Guard,109,101,31.3,4.9,10.9,0.449,3.0,6.6,0.458,1.9,4.3,0.449,1.8,2.5,0.733,2.0,0.7,0.8,13.6,1.5,4.0,5.5,2.1,1,0,0,1
24811,D'Angelo Russell,77,180,Guard,35,34,33.9,6.6,14.7,0.449,3.9,8.1,0.479,2.7,6.6,0.449,3.4,4.5,0.7559999999999999,5.0,1.6,0.3,19.3,1.0,4.7,5.7,2.9,1,0,0,1
24829,Walker Russell,72,170,Guard,86,83,35.1,4.3,9.7,0.444,3.3,7.1,0.469,1.0,2.6,0.444,4.2,4.9,0.8420000000000001,6.9,1.9,0.1,13.7,0.6,2.9,3.5,4.0,1,0,0,1
24890,Domantas Sabonis,82,231,Forward,74,32,26.6,5.2,8.2,0.632,5.1,8.0,0.638,0.1,0.2,0.632,3.1,4.2,0.7290000000000001,1.3,0.5,0.6,13.5,2.6,6.8,9.4,2.0,1,0,1,0
24894,Robert Sacre,84,260,Center,136,111,21.7,3.0,6.0,0.504,3.0,5.9,0.505,0.0,0.0,0.504,3.3,4.5,0.735,0.7,0.5,1.4,9.3,1.8,3.2,5.0,1.6,1,1,0,0
24986,JaKarr Sampson,81,214,Forward,66,64,30.3,5.8,12.4,0.469,5.8,12.2,0.476,0.0,0.2,0.469,2.2,3.7,0.607,1.1,0.9,1.0,13.9,2.1,4.2,6.4,1.8,1,0,1,0
24987,Jamal Sampson,83,235,Forward,32,31,24.9,2.4,5.7,0.426,2.4,5.7,0.426,0.0,0.0,0.426,1.6,3.0,0.526,1.2,0.5,1.7,6.4,2.5,4.1,6.5,1.7,1,0,1,0
25009,Samardo Samuels,81,260,Forward,70,70,27.1,4.8,8.8,0.5489999999999999,4.8,8.8,0.5489999999999999,0.0,0.0,0.5489999999999999,3.8,5.5,0.6890000000000001,1.1,0.6,1.2,13.5,2.9,3.0,5.9,2.3,1,0,1,0
25054,Larry Sanders,82,235,Forward,101,82,23.5,4.1,7.9,0.52,4.1,7.7,0.526,0.0,0.2,0.52,2.1,3.6,0.5770000000000001,0.5,0.6,2.7,10.3,2.5,5.2,7.7,1.5,1,0,1,0
25057,Melvin Sanders,77,210,Guard,94,94,28.5,3.7,8.7,0.431,2.4,4.8,0.501,1.3,3.9,0.431,1.1,1.7,0.639,1.3,1.4,0.3,9.9,1.1,3.3,4.4,1.5,1,0,0,1
25234,Luke Schenscher,85,255,Center,118,90,22.3,3.0,5.6,0.542,3.0,5.6,0.5429999999999999,0.0,0.0,0.542,1.3,2.1,0.632,0.8,0.6,1.3,7.4,2.0,3.5,5.4,1.7,1,1,0,0
25396,Mike Scott,79,190,Forward,130,94,24.3,2.7,5.8,0.462,2.1,3.9,0.534,0.6,1.9,0.462,2.1,2.8,0.752,0.8,0.7,0.5,8.1,1.4,3.5,5.0,1.2,1,0,1,0
25397,Mike Scott,72,180,Guard,90,75,28.7,3.1,7.7,0.396,1.9,4.4,0.42,1.2,3.3,0.396,3.0,3.7,0.81,4.0,1.3,0.2,10.3,0.6,2.8,3.4,2.9,1,0,0,1
25398,Mike Scott,80,237,Forward,130,106,26.6,4.5,8.6,0.521,4.4,8.3,0.528,0.1,0.3,0.521,2.7,3.5,0.775,1.0,0.7,0.4,11.8,2.6,4.7,7.3,1.6,1,0,1,0
25399,Mike Scott,72,180,Guard,64,45,26.0,4.1,9.5,0.436,2.9,5.9,0.491,1.2,3.5,0.436,1.7,2.3,0.747,3.7,1.0,0.1,11.2,0.4,2.4,2.8,1.4,1,0,0,1
25400,Mike Scott,73,170,Guard,55,33,22.9,1.9,5.0,0.389,1.5,3.6,0.429,0.4,1.4,0.389,1.9,2.8,0.677,2.0,1.3,0.1,6.2,1.5,2.1,3.5,1.6,1,0,0,1
25506,Josh Selby,74,183,Guard,26,11,20.4,2.8,7.4,0.373,1.5,3.8,0.384,1.3,3.6,0.373,1.1,1.4,0.757,2.2,0.8,0.0,7.9,0.4,1.8,2.2,2.0,1,0,0,1
25508,Wayne Selden,77,230,Guard,109,108,29.5,3.9,8.9,0.436,2.4,4.8,0.494,1.5,4.1,0.436,1.8,2.8,0.632,2.6,0.7,0.4,11.0,0.9,2.1,3.0,1.9,1,0,0,1
25553,Ramon Sessions,75,190,Guard,97,94,29.2,3.2,7.6,0.417,2.9,6.7,0.43,0.3,0.8,0.417,2.2,3.0,0.74,4.9,1.2,0.1,8.8,1.0,3.2,4.2,2.6,1,0,0,1
25597,Mustafa Shakur,75,190,Guard,131,129,31.0,3.4,7.6,0.452,2.6,5.4,0.49,0.8,2.2,0.452,2.5,3.1,0.7859999999999999,5.1,1.2,0.1,10.1,0.7,3.0,3.7,3.0,1,0,0,1
25630,Walter Sharpe,81,245,Forward,40,10,15.3,2.8,5.2,0.534,2.8,5.1,0.541,0.0,0.1,0.534,1.4,2.8,0.5,0.9,0.6,0.9,7.0,1.4,2.4,3.8,1.6,1,0,1,0
25828,Iman Shumpert,77,212,Guard,92,91,31.3,4.2,10.6,0.396,3.0,6.7,0.45,1.2,4.0,0.396,3.1,4.1,0.738,4.2,2.3,0.2,12.7,1.1,3.4,4.5,3.0,1,0,0,1
25838,Pascal Siakam,81,230,Forward,68,61,32.7,6.5,11.8,0.551,6.4,11.5,0.5589999999999999,0.0,0.3,0.551,3.5,5.0,0.711,1.5,0.9,2.0,16.6,3.6,6.1,9.7,1.9,1,0,1,0
25872,Xavier Silas,77,198,Guard,99,87,30.6,5.0,12.0,0.412,3.3,7.3,0.445,1.7,4.7,0.412,4.5,5.7,0.787,1.7,0.9,0.3,16.1,1.2,3.1,4.2,2.8,1,0,0,1
25895,Wayne Simien,81,255,Forward,106,69,26.6,5.5,9.9,0.5579999999999999,5.5,9.7,0.5660000000000001,0.1,0.2,0.5579999999999999,3.9,5.0,0.784,0.9,0.7,0.7,15.0,2.8,5.5,8.3,1.7,1,0,1,0
25899,Ben Simmons,82,225,Forward,33,32,34.9,6.5,11.7,0.56,6.5,11.6,0.561,0.0,0.1,0.56,6.0,9.0,0.67,4.8,2.0,0.8,19.2,3.1,8.6,11.8,3.4,1,0,1,0
25903,Cedric Simmons,81,235,Center,63,33,18.9,2.7,4.8,0.565,2.7,4.7,0.5660000000000001,0.0,0.1,0.565,2.3,3.5,0.652,1.1,0.4,1.8,7.7,1.3,2.9,4.1,1.3,1,1,0,0
25927,Jonathon Simmons,78,195,Guard,30,29,30.1,5.1,10.0,0.512,4.1,7.3,0.56,1.1,2.8,0.512,3.4,4.7,0.716,2.2,0.7,0.4,14.7,1.4,3.6,5.0,3.3,1,0,0,1
25934,Kobi Simmons,77,175,Guard,37,19,23.5,3.0,7.6,0.395,2.1,4.9,0.4320000000000001,0.9,2.6,0.395,1.9,2.4,0.775,2.0,0.6,0.1,8.7,0.4,1.3,1.6,1.2,1,0,0,1
26013,Courtney Sims,82,245,Forward,133,111,23.2,3.8,6.5,0.586,3.8,6.4,0.5920000000000001,0.0,0.1,0.586,2.3,3.4,0.687,0.6,0.4,1.6,10.0,1.9,3.6,5.5,2.0,1,0,1,0
26020,Henry Sims,82,245,Center,121,34,15.1,1.8,3.7,0.479,1.8,3.6,0.493,0.0,0.1,0.479,1.3,2.0,0.654,1.4,0.3,0.8,4.9,0.9,2.2,3.2,1.3,1,1,0,0
26048,Kyle Singler,80,230,Forward,148,147,33.0,5.5,12.7,0.433,3.7,7.7,0.479,1.8,5.0,0.433,3.4,4.3,0.773,2.0,1.1,0.7,16.2,2.4,4.4,6.9,2.1,1,0,1,0
26052,Sean Singletary,72,185,Guard,123,123,32.8,5.2,12.9,0.406,3.4,7.9,0.433,1.8,5.0,0.406,4.7,5.5,0.846,4.8,1.6,0.1,16.9,1.0,3.0,4.0,3.3,1,0,0,1
26053,Chris Singleton,81,220,Forward,95,91,29.1,3.5,8.4,0.419,2.4,5.1,0.476,1.1,3.3,0.419,2.1,3.5,0.5920000000000001,1.5,1.9,1.4,10.3,2.0,4.2,6.2,2.4,1,0,1,0
26058,James Singleton,80,216,Forward,60,53,31.4,5.0,8.8,0.5670000000000001,4.7,8.1,0.579,0.3,0.7,0.5670000000000001,3.3,4.1,0.794,1.5,1.1,1.9,13.5,3.7,6.9,10.5,2.0,1,0,1,0
26088,Peyton Siva,72,185,Guard,144,113,26.2,2.9,6.9,0.417,2.2,4.5,0.482,0.7,2.4,0.417,2.0,2.8,0.737,4.7,1.8,0.1,8.4,0.3,2.1,2.4,2.7,1,0,0,1
26160,Donald Sloan,75,205,Guard,138,103,28.0,3.8,8.8,0.428,2.9,6.3,0.464,0.8,2.5,0.428,2.7,3.6,0.732,2.7,0.6,0.1,11.0,0.5,2.7,3.3,1.9,1,0,0,1
26183,Marcus Smart,76,220,Guard,64,63,33.1,4.9,11.9,0.413,3.5,7.3,0.488,1.4,4.6,0.413,5.5,7.3,0.7509999999999999,4.5,2.9,0.6,16.6,1.5,4.4,5.9,3.0,1,0,0,1
26264,Chris Smith,81,210,Guard,66,12,16.3,1.8,4.4,0.418,1.5,3.1,0.488,0.3,1.3,0.418,1.1,1.7,0.655,0.9,0.3,0.2,5.1,0.5,2.3,2.8,1.3,1,0,0,1
26265,Chris Smith,80,225,Forward,32,4,8.5,0.4,1.1,0.343,0.4,1.1,0.343,0.0,0.0,0.343,0.5,1.1,0.429,0.2,0.2,0.3,1.2,0.6,1.0,1.6,0.6,1,0,1,0
26267,Chris Smith,74,195,Guard,125,100,27.8,3.6,8.9,0.403,2.3,5.3,0.438,1.3,3.7,0.403,2.0,2.9,0.703,1.8,0.9,0.1,10.5,1.3,3.1,4.4,1.5,1,0,0,1
26268,Chris Smith,73,170,Guard,128,7,8.8,0.6,1.8,0.35600000000000004,0.5,1.2,0.384,0.2,0.6,0.35600000000000004,0.6,1.0,0.63,0.3,0.4,0.1,2.1,0.4,1.0,1.4,0.6,1,0,0,1
26269,Chris Smith,76,210,Guard,62,61,31.5,4.7,9.6,0.487,2.6,5.2,0.509,2.0,4.4,0.487,2.4,3.2,0.755,2.3,0.7,0.3,13.8,0.9,3.7,4.5,1.5,1,0,0,1
26278,Craig Smith,79,250,Forward,130,127,34.0,7.1,12.7,0.5579999999999999,7.0,12.2,0.5720000000000001,0.1,0.5,0.5579999999999999,3.8,5.9,0.643,1.9,1.3,0.8,18.1,3.0,5.6,8.6,2.3,1,0,1,0
26332,Greg Smith,78,221,Forward,121,66,21.3,2.9,6.9,0.424,2.5,5.6,0.442,0.5,1.3,0.424,2.3,3.2,0.721,1.1,0.5,0.4,8.7,1.3,3.1,4.4,1.8,1,0,1,0
26333,Greg Smith,82,250,Center,64,63,29.0,4.5,7.8,0.575,4.5,7.8,0.5760000000000001,0.0,0.0,0.575,2.7,4.7,0.564,1.5,1.0,1.2,11.6,2.3,4.7,6.9,2.0,1,1,0,0
26334,Greg Smith,79,245,Forward,49,24,10.8,1.1,2.7,0.391,0.9,2.5,0.371,0.1,0.2,0.391,0.2,0.3,0.688,0.2,0.3,0.3,2.5,0.7,0.9,1.7,0.4,1,0,1,0
26363,Jason Smith,84,240,Forward,87,70,27.9,5.2,9.6,0.5479999999999999,5.1,9.3,0.556,0.1,0.3,0.5479999999999999,4.1,5.5,0.7509999999999999,2.0,0.5,1.7,14.7,2.6,5.3,7.9,3.1,1,0,1,0
26377,Jerry Smith,75,190,Guard,138,111,23.7,2.9,6.3,0.454,1.4,2.4,0.56,1.5,3.9,0.454,1.4,2.0,0.73,1.7,1.3,0.2,8.7,0.9,2.2,3.1,1.4,1,0,0,1
26378,Jerry Smith,74,185,Guard,119,108,33.5,2.8,5.6,0.501,1.9,3.1,0.629,0.9,2.5,0.501,1.7,2.3,0.7120000000000001,3.6,1.2,0.0,8.2,0.6,3.6,4.3,2.4,1,0,0,1
26392,Josh Smith,80,245,Forward,104,3,8.5,0.6,1.5,0.422,0.6,1.4,0.434,0.0,0.1,0.422,0.4,0.6,0.609,0.1,0.1,0.1,1.7,0.7,1.4,2.1,0.5,1,0,1,0
26461,Mike Smith,79,266,Forward,94,38,20.0,2.4,5.0,0.483,2.4,4.8,0.493,0.0,0.2,0.483,1.5,2.6,0.581,0.8,0.5,0.3,6.4,1.4,2.8,4.2,1.5,1,0,1,0
26462,Mike Smith,74,190,Guard,20,0,6.2,0.5,1.1,0.409,0.3,0.6,0.5,0.2,0.5,0.409,0.3,0.7,0.429,0.3,0.2,0.0,1.4,0.2,0.2,0.4,0.2,1,0,0,1
26463,Mike Smith,77,185,Forward,21,0,3.1,0.2,0.6,0.333,0.2,0.5,0.4,0.0,0.1,0.333,0.1,0.6,0.16699999999999998,0.3,0.0,0.0,0.5,0.2,0.5,0.7,0.6,1,0,1,0
26464,Mike Smith,78,225,Forward,139,86,29.4,4.4,9.7,0.448,3.2,6.6,0.489,1.1,3.2,0.448,3.0,3.8,0.775,1.8,1.1,0.4,12.8,1.4,4.2,5.6,2.0,1,0,1,0
26465,Mike Smith,71,180,Guard,62,60,32.6,5.3,13.4,0.397,3.8,8.6,0.4370000000000001,1.6,4.8,0.397,3.4,4.0,0.8370000000000001,4.2,1.3,0.0,15.6,0.4,2.0,2.4,2.0,1,0,0,1
26466,Mike Smith,74,170,Guard,10,0,5.0,0.3,1.1,0.273,0.3,1.0,0.3,0.0,0.1,0.273,0.2,0.3,0.667,0.4,0.3,0.1,0.8,0.0,1.0,0.6,0.0,1,0,0,1
26467,Mike Smith,80,220,Forward,16,0,2.9,0.3,0.8,0.308,0.3,0.8,0.308,0.0,0.0,0.308,0.1,0.3,0.25,0.2,0.1,0.0,0.6,0.2,0.5,0.7,0.2,1,0,1,0
26477,Nolan Smith,74,185,Guard,143,97,26.9,4.7,10.4,0.448,3.5,7.3,0.482,1.2,3.2,0.448,2.9,3.6,0.8,2.8,1.0,0.1,13.4,0.8,2.0,2.8,2.0,1,0,0,1
26510,Russ Smith,72,165,Guard,133,80,24.3,4.7,11.3,0.413,3.3,7.4,0.449,1.4,3.9,0.413,3.7,4.8,0.76,2.8,1.9,0.1,14.3,0.7,2.0,2.7,2.4,1,0,0,1
26532,Steven Smith,80,235,Forward,107,106,35.9,6.6,14.3,0.463,5.5,11.0,0.504,1.1,3.3,0.463,3.9,4.9,0.794,1.7,1.2,0.7,18.1,2.4,5.7,8.1,3.3,1,0,1,0
26606,Tony Snell,79,200,Guard,104,76,24.8,3.0,7.1,0.421,1.4,2.9,0.48,1.6,4.2,0.421,1.6,1.9,0.821,2.0,0.5,0.3,9.2,0.4,2.0,2.4,1.5,1,0,0,1
26625,Kirk Snyder,78,225,Guard,84,74,30.8,5.7,13.3,0.426,4.4,9.3,0.477,1.3,4.1,0.426,4.1,6.0,0.677,2.7,0.9,0.8,16.7,2.3,4.1,6.4,3.1,1,0,0,1
